代码,展示代码,名称,行业,市场,市值,中证全指权重,最新成交额,纳入日期
sz300217,300217.SZ,东方电热,家用电器,深交所,9702649048.5,0.009,156224565.0,2026-05-09
sh688696,688696.SH,极米科技,家用电器,上交所,9702649048.5,0.009,57818472.0,2026-05-09
sz002243,002243.SZ,力合科创,社会服务,深交所,9702649048.5,0.009,138936377.0,2026-05-09
sz002057,002057.SZ,中钢天源,社会服务,深交所,9702649048.5,0.009,107055287.0,2026-05-09
sh603317,603317.SH,天味食品,食品饮料,上交所,9702649048.5,0.009,387942690.0,2026-05-09
sh600882,600882.SH,妙可蓝多,食品饮料,上交所,9702649048.5,0.009,205184370.0,2026-05-09
sz000848,000848.SZ,承德露露,食品饮料,深交所,9702649048.5,0.009,152457705.0,2026-05-09
sz002570,002570.SZ,贝因美,食品饮料,深交所,9702649048.5,0.009,132232793.0,2026-05-09
sz002216,002216.SZ,三全食品,食品饮料,深交所,9702649048.5,0.009,102275423.0,2026-05-09
sz002946,002946.SZ,新乳业,食品饮料,深交所,9702649048.5,0.009,91580516.0,2026-05-09
sh600305,600305.SH,恒顺醋业,食品饮料,上交所,9702649048.5,0.009,41742940.0,2026-05-09
sh600597,600597.SH,光明乳业,食品饮料,上交所,9702649048.5,0.009,37708222.0,2026-05-09
sh600575,600575.SH,淮河能源,煤炭,上交所,9702649048.5,0.009,408464030.0,2026-05-09
sh600740,600740.SH,山西焦化,煤炭,上交所,9702649048.5,0.009,199387224.0,2026-05-09
sh600971,600971.SH,恒源煤电,煤炭,上交所,9702649048.5,0.009,117636662.0,2026-05-09
sh600433,600433.SH,冠豪高新,轻工制造,上交所,9702649048.5,0.009,974086365.0,2026-05-09
sz002235,002235.SZ,安妮股份,轻工制造,深交所,9702649048.5,0.009,793791393.0,2026-05-09
sz000659,000659.SZ,珠海中富,轻工制造,深交所,9702649048.5,0.009,260414680.0,2026-05-09
sz002511,002511.SZ,中顺洁柔,美容护理,深交所,9702649048.5,0.009,125902463.0,2026-05-09
sh600928,600928.SH,西安银行,银行,上交所,8624576932.0,0.008,83646784.0,2026-05-09
sz300632,300632.SZ,光莆股份,电子,深交所,8624576932.0,0.008,1500588605.0,2026-05-09
sz002866,002866.SZ,传艺科技,电子,深交所,8624576932.0,0.008,1125287204.0,2026-05-09
sz300868,300868.SZ,杰美特,电子,深交所,8624576932.0,0.008,744327938.0,2026-05-09
sz301421,301421.SZ,波长光电,电子,深交所,8624576932.0,0.008,642935266.0,2026-05-09
sz301369,301369.SZ,联动科技,电子,深交所,8624576932.0,0.008,581364272.0,2026-05-09
sz301606,301606.SZ,绿联科技,电子,深交所,8624576932.0,0.008,512859095.0,2026-05-09
sh688603,688603.SH,天承科技,电子,上交所,8624576932.0,0.008,509749876.0,2026-05-09
sz301566,301566.SZ,达利凯普,电子,深交所,8624576932.0,0.008,457825684.0,2026-05-09
sh688720,688720.SH,艾森股份,电子,上交所,8624576932.0,0.008,266260663.0,2026-05-09
sh600237,600237.SH,铜峰电子,电子,上交所,8624576932.0,0.008,172574972.0,2026-05-09
sh603703,603703.SH,盛洋科技,电子,上交所,8624576932.0,0.008,167380531.0,2026-05-09
sz002782,002782.SZ,可立克,电子,深交所,8624576932.0,0.008,162723134.0,2026-05-09
sh688007,688007.SH,光峰科技,电子,上交所,8624576932.0,0.008,95128368.0,2026-05-09
sz002992,002992.SZ,宝明科技,电子,深交所,8624576932.0,0.008,83656871.0,2026-05-09
sz002351,002351.SZ,漫步者,电子,深交所,8624576932.0,0.008,77478656.0,2026-05-09
sz000753,000753.SZ,漳州发展,综合,深交所,8624576932.0,0.008,259893179.0,2026-05-09
sz000652,000652.SZ,泰达股份,综合,深交所,8624576932.0,0.008,126087398.0,2026-05-09
sh600682,600682.SH,南京新百,综合,上交所,8624576932.0,0.008,74887477.0,2026-05-09
sz000968,000968.SZ,蓝焰控股,石油石化,深交所,8624576932.0,0.008,336872233.0,2026-05-09
sh688456,688456.SH,有研粉材,有色金属,上交所,8624576932.0,0.008,590668055.0,2026-05-09
sz002978,002978.SZ,安宁股份,有色金属,深交所,8624576932.0,0.008,109782677.0,2026-05-09
sz002194,002194.SZ,武汉凡谷,通信,深交所,8624576932.0,0.008,1055681567.0,2026-05-09
sz301191,301191.SZ,菲菱科思,通信,深交所,8624576932.0,0.008,881588259.0,2026-05-09
sz301307,301307.SZ,美利信,通信,深交所,8624576932.0,0.008,540676851.0,2026-05-09
sz002296,002296.SZ,辉煌科技,通信,深交所,8624576932.0,0.008,164793456.0,2026-05-09
sz002705,002705.SZ,新宝股份,家用电器,深交所,8624576932.0,0.008,412392425.0,2026-05-09
sz301362,301362.SZ,民爆光电,家用电器,深交所,8624576932.0,0.008,406219482.0,2026-05-09
sz002638,002638.SZ,勤上股份,家用电器,深交所,8624576932.0,0.008,327345774.0,2026-05-09
sh603112,603112.SH,华翔股份,家用电器,上交所,8624576932.0,0.008,257783992.0,2026-05-09
sz002626,002626.SZ,金达威,食品饮料,深交所,8624576932.0,0.008,147098005.0,2026-05-09
sz002461,002461.SZ,珠江啤酒,食品饮料,深交所,8624576932.0,0.008,107319394.0,2026-05-09
sz300783,300783.SZ,三只松鼠,食品饮料,深交所,8624576932.0,0.008,91632731.0,2026-05-09
sz301629,301629.SZ,矽电股份,电子,深交所,7546504815.5,0.007,1339518263.0,2026-05-09
sz300706,300706.SZ,阿石创,电子,深交所,7546504815.5,0.007,1209136670.0,2026-05-09
sz301189,301189.SZ,奥尼电子,电子,深交所,7546504815.5,0.007,1049916320.0,2026-05-09
sz003026,003026.SZ,中晶科技,电子,深交所,7546504815.5,0.007,956186861.0,2026-05-09
sh688530,688530.SH,欧莱新材,电子,上交所,7546504815.5,0.007,771118563.0,2026-05-09
sh688584,688584.SH,上海合晶,电子,上交所,7546504815.5,0.007,760011874.0,2026-05-09
sz301099,301099.SZ,雅创电子,电子,深交所,7546504815.5,0.007,565117053.0,2026-05-09
sz300831,300831.SZ,派瑞股份,电子,深交所,7546504815.5,0.007,352245276.0,2026-05-09
sz301251,301251.SZ,威尔高,电子,深交所,7546504815.5,0.007,348464508.0,2026-05-09
sh688601,688601.SH,力芯微,电子,上交所,7546504815.5,0.007,312823824.0,2026-05-09
sh688209,688209.SH,英集芯,电子,上交所,7546504815.5,0.007,275311519.0,2026-05-09
sz300566,300566.SZ,激智科技,电子,深交所,7546504815.5,0.007,241895532.0,2026-05-09
sz003019,003019.SZ,宸展光电,电子,深交所,7546504815.5,0.007,241714318.0,2026-05-09
sz003043,003043.SZ,华亚智能,电子,深交所,7546504815.5,0.007,189912773.0,2026-05-09
sz002876,002876.SZ,三利谱,电子,深交所,7546504815.5,0.007,161467596.0,2026-05-09
sz300032,300032.SZ,金龙机电,电子,深交所,7546504815.5,0.007,155957492.0,2026-05-09
sh688181,688181.SH,八亿时空,电子,上交所,7546504815.5,0.007,152175790.0,2026-05-09
sh688512,688512.SH,慧智微,电子,上交所,7546504815.5,0.007,134363557.0,2026-05-09
sh688550,688550.SH,瑞联新材,电子,上交所,7546504815.5,0.007,134132008.0,2026-05-09
sz300909,300909.SZ,汇创达,电子,深交所,7546504815.5,0.007,106931290.0,2026-05-09
sz300120,300120.SZ,经纬辉开,电子,深交所,7546504815.5,0.007,90236571.0,2026-05-09
sz002449,002449.SZ,国星光电,电子,深交所,7546504815.5,0.007,84342592.0,2026-05-09
sz002369,002369.SZ,卓翼科技,电子,深交所,7546504815.5,0.007,84002289.0,2026-05-09
sz002986,002986.SZ,宇新股份,石油石化,深交所,7546504815.5,0.007,137152540.0,2026-05-09
sz000819,000819.SZ,岳阳兴长,石油石化,深交所,7546504815.5,0.007,122342947.0,2026-05-09
sh603978,603978.SH,深圳新星,有色金属,上交所,7546504815.5,0.007,889354569.0,2026-05-09
sz002824,002824.SZ,和胜股份,有色金属,深交所,7546504815.5,0.007,748136181.0,2026-05-09
sh688190,688190.SH,云路股份,有色金属,上交所,7546504815.5,0.007,222387865.0,2026-05-09
sz002988,002988.SZ,豪美新材,有色金属,深交所,7546504815.5,0.007,206823844.0,2026-05-09
sz300963,300963.SZ,中洲特材,有色金属,深交所,7546504815.5,0.007,188081667.0,2026-05-09
sz300127,300127.SZ,银河磁体,有色金属,深交所,7546504815.5,0.007,186118518.0,2026-05-09
sh688231,688231.SH,隆达股份,有色金属,上交所,7546504815.5,0.007,144779811.0,2026-05-09
sz300571,300571.SZ,平治信息,通信,深交所,7546504815.5,0.007,1516195513.0,2026-05-09
sz300590,300590.SZ,移为通信,通信,深交所,7546504815.5,0.007,442127170.0,2026-05-09
sh603322,603322.SH,超讯通信,通信,上交所,7546504815.5,0.007,376439821.0,2026-05-09
sz300050,300050.SZ,世纪鼎利,通信,深交所,7546504815.5,0.007,355291040.0,2026-05-09
sz300959,300959.SZ,线上线下,通信,深交所,7546504815.5,0.007,281312317.0,2026-05-09
sz300603,300603.SZ,立昂技术,通信,深交所,7546504815.5,0.007,217328255.0,2026-05-09
sz300134,300134.SZ,大富科技,通信,深交所,7546504815.5,0.007,199043271.0,2026-05-09
sz300310,300310.SZ,宜通世纪,通信,深交所,7546504815.5,0.007,149915436.0,2026-05-09
sz300563,300563.SZ,神宇股份,通信,深交所,7546504815.5,0.007,130987313.0,2026-05-09
sz000567,000567.SZ,海德股份,非银金融,深交所,7546504815.5,0.007,357532811.0,2026-05-09
sh603093,603093.SH,南华期货,非银金融,上交所,7546504815.5,0.007,223996506.0,2026-05-09
sh600643,600643.SH,爱建集团,非银金融,上交所,7546504815.5,0.007,195984545.0,2026-05-09
sz002945,002945.SZ,华林证券,非银金融,深交所,7546504815.5,0.007,162126963.0,2026-05-09
sh600927,600927.SH,永安期货,非银金融,上交所,7546504815.5,0.007,67609612.0,2026-05-09
sz300403,300403.SZ,汉宇集团,家用电器,深交所,7546504815.5,0.007,265197519.0,2026-05-09
sh688609,688609.SH,九联科技,家用电器,上交所,7546504815.5,0.007,256496258.0,2026-05-09
sz000404,000404.SZ,长虹华意,家用电器,深交所,7546504815.5,0.007,217277886.0,2026-05-09
sh600336,600336.SH,澳柯玛,家用电器,上交所,7546504815.5,0.007,176643851.0,2026-05-09
sz000521,000521.SZ,长虹美菱,家用电器,深交所,7546504815.5,0.007,78119692.0,2026-05-09
sz002035,002035.SZ,华帝股份,家用电器,深交所,7546504815.5,0.007,62451994.0,2026-05-09
sz000541,000541.SZ,佛山照明,家用电器,深交所,7546504815.5,0.007,45923267.0,2026-05-09
sz002582,002582.SZ,好想你,食品饮料,深交所,7546504815.5,0.007,334735646.0,2026-05-09
sz002840,002840.SZ,华统股份,食品饮料,深交所,7546504815.5,0.007,217699176.0,2026-05-09
sh600300,600300.SH,维维股份,食品饮料,上交所,7546504815.5,0.007,120443709.0,2026-05-09
sh601579,601579.SH,会稽山,食品饮料,上交所,7546504815.5,0.007,94102467.0,2026-05-09
sh600199,600199.SH,金种子酒,食品饮料,上交所,7546504815.5,0.007,61521186.0,2026-05-09
sh600073,600073.SH,光明肉业,食品饮料,上交所,7546504815.5,0.007,33127503.0,2026-05-09
sh600508,600508.SH,上海能源,煤炭,上交所,7546504815.5,0.007,93094317.0,2026-05-09
sh600800,600800.SH,渤海化学,石油石化,上交所,6468432699.0,0.006,224054068.0,2026-05-09
sz002554,002554.SZ,惠博普,石油石化,深交所,6468432699.0,0.006,121472263.0,2026-05-09
sz301522,301522.SZ,上大股份,有色金属,深交所,6468432699.0,0.006,197131617.0,2026-05-09
sz002540,002540.SZ,亚太科技,有色金属,深交所,6468432699.0,0.006,82770687.0,2026-05-09
sh603803,603803.SH,瑞斯康达,通信,上交所,6468432699.0,0.006,1336927707.0,2026-05-09
sh688182,688182.SH,灿勤科技,通信,上交所,6468432699.0,0.006,502259396.0,2026-05-09
sz300578,300578.SZ,会畅科技,通信,深交所,6468432699.0,0.006,412793753.0,2026-05-09
sz002148,002148.SZ,北纬科技,通信,深交所,6468432699.0,0.006,94586540.0,2026-05-09
sz003040,003040.SZ,楚天龙,通信,深交所,6468432699.0,0.006,93448796.0,2026-05-09
sz002961,002961.SZ,瑞达期货,非银金融,深交所,6468432699.0,0.006,200847271.0,2026-05-09
sh600318,600318.SH,新力金融,非银金融,上交所,6468432699.0,0.006,87817834.0,2026-05-09
sz002676,002676.SZ,顺威股份,家用电器,深交所,6468432699.0,0.006,502680335.0,2026-05-09
sz300247,300247.SZ,融捷健康,家用电器,深交所,6468432699.0,0.006,307031712.0,2026-05-09
sz002242,002242.SZ,九阳股份,家用电器,深交所,6468432699.0,0.006,291595005.0,2026-05-09
sh603355,603355.SH,莱克电气,家用电器,上交所,6468432699.0,0.006,142738861.0,2026-05-09
sz002860,002860.SZ,星帅尔,家用电器,深交所,6468432699.0,0.006,141189930.0,2026-05-09
sz300272,300272.SZ,开能健康,家用电器,深交所,6468432699.0,0.006,106842928.0,2026-05-09
sh603919,603919.SH,金徽酒,食品饮料,上交所,6468432699.0,0.006,199319098.0,2026-05-09
sz002956,002956.SZ,西麦食品,食品饮料,深交所,6468432699.0,0.006,153213692.0,2026-05-09
sh600189,600189.SH,泉阳泉,食品饮料,上交所,6468432699.0,0.006,107707092.0,2026-05-09
sh603043,603043.SH,广州酒家,食品饮料,上交所,6468432699.0,0.006,59574812.0,2026-05-09
sh600197,600197.SH,伊力特,食品饮料,上交所,6468432699.0,0.006,38426542.0,2026-05-09
sh603353,603353.SH,和顺石油,石油石化,上交所,5390360582.5,0.005,670734022.0,2026-05-09
sz301323,301323.SZ,新莱福,有色金属,深交所,5390360582.5,0.005,304234809.0,2026-05-09
sh603271,603271.SH,永杰新材,有色金属,上交所,5390360582.5,0.005,183669639.0,2026-05-09
sz300697,300697.SZ,电工合金,有色金属,深交所,5390360582.5,0.005,153449053.0,2026-05-09
sz301026,301026.SZ,浩通科技,有色金属,深交所,5390360582.5,0.005,150160476.0,2026-05-09
sh603072,603072.SH,天和磁材,有色金属,上交所,5390360582.5,0.005,134906624.0,2026-05-09
sh605208,605208.SH,永茂泰,有色金属,上交所,5390360582.5,0.005,122741913.0,2026-05-09
sz002160,002160.SZ,常铝股份,有色金属,深交所,5390360582.5,0.005,118249178.0,2026-05-09
sh688786,688786.SH,悦安新材,有色金属,上交所,5390360582.5,0.005,105964952.0,2026-05-09
sz000889,000889.SZ,中嘉博创,通信,深交所,5390360582.5,0.005,1568146207.0,2026-05-09
sh688159,688159.SH,有方科技,通信,上交所,5390360582.5,0.005,255782340.0,2026-05-09
sz300414,300414.SZ,中光防雷,通信,深交所,5390360582.5,0.005,214347188.0,2026-05-09
sz300565,300565.SZ,科信技术,通信,深交所,5390360582.5,0.005,146266075.0,2026-05-09
sz300183,300183.SZ,东软载波,通信,深交所,5390360582.5,0.005,133771368.0,2026-05-09
sz300689,300689.SZ,澄天伟业,通信,深交所,5390360582.5,0.005,128470927.0,2026-05-09
sz300025,300025.SZ,华星创业,通信,深交所,5390360582.5,0.005,75368907.0,2026-05-09
sz300597,300597.SZ,吉大通信,通信,深交所,5390360582.5,0.005,61989585.0,2026-05-09
sz300513,300513.SZ,恒实科技,通信,深交所,5390360582.5,0.005,54503541.0,2026-05-09
sh600830,600830.SH,香溢融通,非银金融,上交所,5390360582.5,0.005,186583800.0,2026-05-09
sz001236,001236.SZ,弘业期货,非银金融,深交所,5390360582.5,0.005,74516754.0,2026-05-09
sz300911,300911.SZ,亿田智能,家用电器,深交所,5390360582.5,0.005,408775069.0,2026-05-09
sh605555,605555.SH,德昌股份,家用电器,上交所,5390360582.5,0.005,260450599.0,2026-05-09
sh605365,605365.SH,立达信,家用电器,上交所,5390360582.5,0.005,195492288.0,2026-05-09
sh603579,603579.SH,荣泰健康,家用电器,上交所,5390360582.5,0.005,156689726.0,2026-05-09
sz001215,001215.SZ,千味央厨,食品饮料,深交所,5390360582.5,0.005,364037659.0,2026-05-09
sh600429,600429.SH,三元股份,食品饮料,上交所,5390360582.5,0.005,126830897.0,2026-05-09
sz000716,000716.SZ,黑芝麻,食品饮料,深交所,5390360582.5,0.005,123440691.0,2026-05-09
sz002329,002329.SZ,皇氏集团,食品饮料,深交所,5390360582.5,0.005,106689056.0,2026-05-09
sz002695,002695.SZ,煌上煌,食品饮料,深交所,5390360582.5,0.005,92254132.0,2026-05-09
sz300973,300973.SZ,立高食品,食品饮料,深交所,5390360582.5,0.005,71431786.0,2026-05-09
sh603866,603866.SH,桃李面包,食品饮料,上交所,5390360582.5,0.005,37960041.0,2026-05-09
sz000869,000869.SZ,张  裕A,食品饮料,深交所,5390360582.5,0.005,22846347.0,2026-05-09
sz301141,301141.SZ,中科磁业,有色金属,深交所,4312288466.0,0.004,254986947.0,2026-05-09
sh603527,603527.SH,众源新材,有色金属,上交所,4312288466.0,0.004,196805661.0,2026-05-09
sh603132,603132.SH,金徽股份,有色金属,上交所,4312288466.0,0.004,173179750.0,2026-05-09
sz002114,002114.SZ,罗平锌电,有色金属,深交所,4312288466.0,0.004,109202663.0,2026-05-09
sz002578,002578.SZ,闽发铝业,有色金属,深交所,4312288466.0,0.004,100750423.0,2026-05-09
sz000586,000586.SZ,汇源通信,通信,深交所,4312288466.0,0.004,632825735.0,2026-05-09
sz300921,300921.SZ,南凌科技,通信,深交所,4312288466.0,0.004,389492952.0,2026-05-09
sh603042,603042.SH,华脉科技,通信,上交所,4312288466.0,0.004,383924395.0,2026-05-09
sz300560,300560.SZ,中富通,通信,深交所,4312288466.0,0.004,332386433.0,2026-05-09
sz002313,002313.SZ,日海智能,通信,深交所,4312288466.0,0.004,275439097.0,2026-05-09
sz301428,301428.SZ,世纪恒通,通信,深交所,4312288466.0,0.004,255657102.0,2026-05-09
sz300504,300504.SZ,天邑股份,通信,深交所,4312288466.0,0.004,182510212.0,2026-05-09
sz300698,300698.SZ,万马科技,通信,深交所,4312288466.0,0.004,173021906.0,2026-05-09
sh603421,603421.SH,鼎信通讯,通信,上交所,4312288466.0,0.004,123187563.0,2026-05-09
sh688283,688283.SH,坤恒顺维,通信,上交所,4312288466.0,0.004,120336497.0,2026-05-09
sz300710,300710.SZ,万隆光电,通信,深交所,4312288466.0,0.004,108220649.0,2026-05-09
sh688080,688080.SH,映翰通,通信,上交所,4312288466.0,0.004,78239453.0,2026-05-09
sz000532,000532.SZ,华金资本,非银金融,深交所,4312288466.0,0.004,100919594.0,2026-05-09
sh603777,603777.SH,来伊份,食品饮料,上交所,4312288466.0,0.004,383236857.0,2026-05-09
sz300997,300997.SZ,欢乐家,食品饮料,深交所,4312288466.0,0.004,178517210.0,2026-05-09
sh600530,600530.SH,交大昂立,食品饮料,上交所,4312288466.0,0.004,160222693.0,2026-05-09
sz002702,002702.SZ,海欣食品,食品饮料,深交所,4312288466.0,0.004,136186033.0,2026-05-09
sh603057,603057.SH,紫燕食品,食品饮料,上交所,4312288466.0,0.004,110403266.0,2026-05-09
sh605179,605179.SH,一鸣食品,食品饮料,上交所,4312288466.0,0.004,63930725.0,2026-05-09
sh605338,605338.SH,巴比食品,食品饮料,上交所,4312288466.0,0.004,53728528.0,2026-05-09
sh603170,603170.SH,宝立食品,食品饮料,上交所,4312288466.0,0.004,48718240.0,2026-05-09
sh600419,600419.SH,天润乳业,食品饮料,上交所,4312288466.0,0.004,48374304.0,2026-05-09
sz300908,300908.SZ,仲景食品,食品饮料,深交所,4312288466.0,0.004,41018503.0,2026-05-09
sh600616,600616.SH,金枫酒业,食品饮料,上交所,4312288466.0,0.004,38972483.0,2026-05-09
sz301419,301419.SZ,阿莱德,通信,深交所,3234216349.5,0.003,172999208.0,2026-05-09
sz300711,300711.SZ,广哈通信,通信,深交所,3234216349.5,0.003,162860020.0,2026-05-09
sz301202,301202.SZ,朗威股份,通信,深交所,3234216349.5,0.003,138118065.0,2026-05-09
sh688618,688618.SH,三旺通信,通信,上交所,3234216349.5,0.003,125224552.0,2026-05-09
sh688592,688592.SH,司南导航,通信,上交所,3234216349.5,0.003,110623676.0,2026-05-09
sh603206,603206.SH,嘉环科技,通信,上交所,3234216349.5,0.003,100664715.0,2026-05-09
