所属池,代码,展示代码,名称,市场,行业,细分领域,名单分类,来源,入池理由,评分,阶段用途
2000只样本股票池,sz000893,000893.SZ,亚钾国际,深交所,基础化工,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688122,688122.SH,西部超导,上交所,国防军工,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002304,002304.SZ,洋河股份,深交所,食品饮料,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300432,300432.SZ,富临精工,深交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002402,002402.SZ,和而泰,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002456,002456.SZ,欧菲光,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz000963,000963.SZ,华东医药,深交所,医药生物,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh603129,603129.SH,春风动力,上交所,汽车,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600029,600029.SH,南方航空,上交所,交通运输,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600895,600895.SH,张江高科,上交所,房地产,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688017,688017.SH,绿的谐波,上交所,机械设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300567,300567.SZ,精测电子,深交所,机械设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh601615,601615.SH,明阳智能,上交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002271,002271.SZ,东方雨虹,深交所,建筑材料,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300285,300285.SZ,国瓷材料,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002130,002130.SZ,沃尔核材,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002294,002294.SZ,信立泰,深交所,医药生物,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300347,300347.SZ,泰格医药,深交所,医药生物,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600331,600331.SH,宏达股份,上交所,基础化工,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz000895,000895.SZ,双汇发展,深交所,食品饮料,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh601126,601126.SH,四方股份,上交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300316,300316.SZ,晶盛机电,深交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002129,002129.SZ,TCL中环,深交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz001389,001389.SZ,广合科技,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz000661,000661.SZ,长春高新,深交所,医药生物,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600699,600699.SH,均胜电子,上交所,汽车,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz000878,000878.SZ,云南铜业,深交所,有色金属,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh601881,601881.SH,中国银河,上交所,非银金融,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002601,002601.SZ,龙佰集团,深交所,基础化工,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300012,300012.SZ,华测检测,深交所,社会服务,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh601665,601665.SH,齐鲁银行,上交所,银行,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002176,002176.SZ,江特电机,深交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300073,300073.SZ,当升科技,深交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300672,300672.SZ,国科微,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688183,688183.SH,生益电子,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh601231,601231.SH,环旭电子,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002138,002138.SZ,顺络电子,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600733,600733.SH,北汽蓝谷,上交所,汽车,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600497,600497.SH,驰宏锌锗,上交所,有色金属,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600141,600141.SH,兴发集团,上交所,基础化工,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300762,300762.SZ,上海瀚讯,深交所,国防军工,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz000002,000002.SZ,万科A,深交所,房地产,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688223,688223.SH,晶科能源,上交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300866,300866.SZ,安克创新,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688235,688235.SH,百济神州,上交所,医药生物,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300255,300255.SZ,常山药业,深交所,医药生物,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh603306,603306.SH,华懋科技,上交所,汽车,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
